date,state,fips,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200323,IL,17,"1,273","8,583",,,,,,,,,0d6671c3e7d63029f51e664df09115c8458b7875,2020-03-23T20:00:00Z,12,,"9,856","9,856","9,856",3, -   ,"1,312",224,"1,536"
20200323,IN,18,259,"1,701",,,1,,,,,,b98a92f68b8f40cdb0f7aac19be6caeff46c5480,2020-03-23T20:00:00Z,7,1,"1,960","1,960","1,960",1, -   ,408,58,466
20200323,KS,20,82,417,,,,,,,,,3e1f376103afb2bf2e72cbfb075ca706098eecda,2020-03-23T20:00:00Z,2,,499,499,499, -   , -   , -   ,18,18
20200323,KY,21,104,"1,762",,,,,,,,,1da5d1dc8e4c52e1ff55eb3170d02ea0200a4cb0,2020-03-23T20:00:00Z,3,,"1,866","1,866","1,866", -   , -   ,290,5,295
20200323,LA,22,"1,172","4,776",,,,,,,,,fd499be556bb029c4bc349ac19373d9ba7b95fcd,2020-03-23T20:00:00Z,34,,"5,948","5,948","5,948",14, -   ,"2,115",335,"2,450"
20200323,MA,25,777,"8,145",,,79,,,,,,40b8c6ab57a8cd588c84704eea95f5d596cb66f6,2020-03-23T20:00:00Z,9,79,"8,922","8,922","8,922",4,8,"2,686",131,"2,817"
20200323,MD,24,288,94,,,,,,,,,6e4ed4b8716381c2a1daaa4d89c4647815bc188e,2020-03-23T20:00:00Z,3,,382,382,382, -   , -   , -   ,44,44
20200323,ME,23,107,"2,791",,,,,,,,,88636589511012ea8869a31269dbb2c701023479,2020-03-23T20:00:00Z,,,"2,898","2,898","2,898", -   , -   ,527,18,545
20200323,MI,26,"1,328","2,069",,,,,,,,,b3d92249498258b511c3e0096b4740313fcc50e7,2020-03-23T20:00:00Z,15,,"3,397","3,397","3,397",7, -   , -   ,293,293
20200323,MN,27,235,"4,511",,,17,,,,,,d688eeb57c635ed77ed2196359d616a3dae38e3e,2020-03-23T20:00:00Z,1,17,"4,746","4,746","4,746", -   ,5, -   ,66,66
20200323,MO,29,183,369,,,,,,,,,d451a8053ea326216b31c935b674d0457532b596,2020-03-23T20:00:00Z,3,,552,552,552, -   , -   , -   ,93,93
20200323,MP,69, -   ,,,,,,,,,,55022701b87eeeffb616fb7eae76d2e2fe55bb3b,2020-03-23T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200323,MS,28,249,"1,143",,,33,,,,,,2ed97cbc9d4455685f466d3ba3c9e7edbd3413ef,2020-03-23T20:00:00Z,1,33,"1,392","1,392","1,392", -   , -   ,29,42,71
20200323,MT,30,34,"1,146",,,,,,,,,e824730ff62964c60931b7f59c00c1e8ee7ea035,2020-03-23T20:00:00Z,,,"1,180","1,180","1,180", -   , -   , -   ,3,3
20200323,NC,37,297,"8,141",,,,,,,,,f498171c52256d450302d4d6e478d260e7d5b51d,2020-03-23T20:00:00Z, -   ,,"8,438","8,438","8,438", -   , -   ,"1,958",42,"2,000"
20200323,ND,38,30,"1,353",,,4,,,,,,b45813a4a0e083874a405d5ffb64d2944abf2d5f,2020-03-23T20:00:00Z, -   ,4,"1,383","1,383","1,383", -   ,1,93,2,95
20200323,NE,31,50,356,,,,,,,,,93f27986c82b8f07b7360321ad9d715951ff14e0,2020-03-23T20:00:00Z, -   ,,406,406,406, -   , -   , -   ,2,2
20200323,NH,33,78,"1,374",889,,,,,,,,ea9ab3f6c3061a5ed37885a1478f700d7c44c9b6,2020-03-23T20:00:00Z,,,"2,341","1,452","1,452", -   , -   ,186,13,199
20200323,NJ,34,"2,844",359,94,,,,,,,,31b24615de8d15c0b6de14c1d8d6d4f06708f56f,2020-03-23T20:00:00Z,27,,"3,297","3,203","3,203",7, -   ,32,930,962
20200323,NM,35,65,"5,321",,,,,,,,,fd468d865dcbf3b9efc33a3819fbe8ad824cbec7,2020-03-23T20:00:00Z,,,"5,386","5,386","5,386", -   , -   ,599,8,607
20200323,NV,32,245,"3,490", -   ,,,,,,,,2aab20307742f5fb55e14b7dda981537b641addd,2020-03-23T20:00:00Z,4,,"3,735","3,735","3,735",2, -   ,"1,042",55,"1,097"
20200323,NY,36,"20,875","57,414",,,"2,635",,,,,,40440cdc2bc6ecd1d88040f01ebbdcb130a33257,2020-03-23T20:00:00Z,114,"2,635","78,289","78,289","78,289", -   ,661,"11,181","5,707","16,888"
20200323,OH,39,442,140,,,104,,,,,,8966d12c492b67747a0413f8a0fb4ee97bc8b1d6,2020-03-23T20:00:00Z,6,104,582,582,582,3,21, -   ,91,91
20200323,OK,40,81,694,102,,15,,,,,,06988832908c4bd0101aa70897aaa31f44bf1f07,2020-03-23T20:00:00Z,2,15,877,775,775, -   ,4,25,14,39
20200323,OR,41,191,"3,649",,,56,,,,,,d32dc80aee60746bbda8cd2ded2558efd103b76d,2020-03-23T20:00:00Z,5,56,"3,840","3,840","3,840",1,13,785,30,815
20200323,PA,42,644,"6,595",,,,,,,,,f34848bd60ba259abd8ba905bbf1a2edc2e450da,2020-03-23T20:00:00Z,6,,"7,239","7,239","7,239",4, -   ,"1,631",165,"1,796"
20200323,PR,72,31,189,35,,,,,,,,f11fb4d67e27feb9ecd7b591d6c96fd2073b15eb,2020-03-23T20:00:00Z,2,,255,220,220,2, -   ,6,8,14
20200323,RI,44,106,932,216,,,,,,,,09e8adb16f2e4c7b3b6358125df41faf1077f1ee,2020-03-23T20:00:00Z,,,"1,254","1,038","1,038", -   , -   , -   ,23,23
20200323,SC,45,299,"1,466",,,,,,,,,33a15e3a79d4ed06c2d35f85b493ce03724ecf6d,2020-03-23T20:00:00Z,5,,"1,765","1,765","1,765",2, -   , -   ,104,104
20200323,SD,46,28,762,265,,,,,,,,042646860048b05f38e0717c8322ccb5dcf0a33e,2020-03-23T20:00:00Z,1,,"1,055",790,790, -   , -   ,22,7,29
20200323,TN,47,615,"3,272",,,,,,,,,2c5ac2c1a6353ca8ed3b942a6580e298e333a7ff,2020-03-23T20:00:00Z,2,,"3,887","3,887","3,887",2, -   , -   ,110,110
20200323,TX,48,352,"9,703",,,,,,,,,b8898c676a614ee7ce5cba28465922cb7b1b025e,2020-03-23T20:00:00Z,8,,"10,055","10,055","10,055",3, -   ,"1,281",18,"1,299"
20200323,UT,49,257,"4,790",,,,,,,,,1c0d56f6022578f0b588db0251a1c880d278c1c8,2020-03-23T20:00:00Z,1,,"5,047","5,047","5,047", -   , -   ,"1,282",76,"1,358"
20200323,VA,51,254,"3,443",,,38,,,,,,f04ccf03a897d757c0d98d7b10c12edb59dbbc33,2020-03-23T20:00:00Z,6,38,"3,697","3,697","3,697",3,6,325,35,360
20200323,VI,78,17,,,,,,,,,,be5239897627f12aa169a01e3af7a96e28078d4a,2020-03-23T20:00:00Z, -   ,,17,17,17, -   , -   , -   ,11,11
20200323,VT,50,75,"1,106",,,,,,,,,72af0f2c9c2f632f233a942199d61c606b68fd90,2020-03-23T20:00:00Z,5,,"1,181","1,181","1,181",3, -   , -   ,23,23
20200323,WA,53,"1,996","28,879",,,,,,,,,a3330315ca0c6d8393cbffc5d4da83ba0e7a116b,2020-03-23T20:00:00Z,95,,"30,875","30,875","30,875",1, -   ,"3,551",203,"3,754"
20200323,WI,55,416,"7,050",,,,,,,,,4d367dd2bdc949d101983f7dca73a29062b3f1f7,2020-03-23T20:00:00Z,5,,"7,466","7,466","7,466",1, -   ,820,31,851
20200323,WV,54,16,444,4,,1,,,,,,93a7366dbdbbe8314dac0702465b28a583e20467,2020-03-23T20:00:00Z, -   ,1,464,460,460, -   , -   ,59,4,63
20200323,WY,56,26,592,,,,,,,,,61e5cc96d0195daeb49d495e5abec3130fbb841f,2020-03-23T20:00:00Z,,,618,618,618, -   , -   ,154,2,156
20200322,AK,2,22,946,,, -   ,,,,,,504bd8c46a81250111c4f843793c7109a771b3c1,2020-03-22T20:00:00Z,, -   ,968,968,968, -   , -   ,188,8,196
20200322,AL,1,138,"1,464",,,,,,,,,336c2b990aa3df11f73436c012fb53a71c5b36fd,2020-03-22T20:00:00Z, -   ,,"1,602","1,602","1,602", -   , -   ,"1,436",14,"1,450"
20200322,AR,5,165,711,119,,13,,,,,,5789c418a7bed092bbe6aac119688f2c4d56b0a9,2020-03-22T20:00:00Z, -   ,13,995,876,876, -   ,13,144,47,191
20200322,AS,60,,,,,,,,,,,7922fdb5c81d4a4b4549e23485608a699255d3c9,2020-03-22T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200322,AZ,4,152,282,87,,,,,,,,4cbd0a587cb58735684352d0a8dea494c4e5510a,2020-03-22T20:00:00Z,2,,521,434,434,1, -   ,42,48,90
20200322,CA,6,"1,536","11,304",,,,,,,,,894c0795f019e9dad5fb2ea4b76464bd93ca011e,2020-03-22T20:00:00Z,27,,"12,840","12,840","12,840",3, -   ,55,257,312
20200322,CO,8,475,"4,075",,,49,,,,,,fab49da0cdb600a59150ddac2560c877980a2738,2020-03-22T20:00:00Z,5,49,"4,550","4,550","4,550",1,5,758,112,870
20200322,CT,9,223,"2,877",,,43,,,,,,5ec45e857aa3f53058bff9441efe10f05aeff922,2020-03-22T20:00:00Z,5,43,"3,100","3,100","3,100",1,43,771,29,800
20200322,DC,11,98,957,,,,,,,,,6cd7f2b5c81f8b714e6564b8bcd9309604c9d92e,2020-03-22T20:00:00Z,1,,"1,055","1,055","1,055", -   , -   ,451,21,472
20200322,DE,10,56,36,,,,,,,,,853edea9e9aa87a30f9e8d40e2f4a73735f35606,2020-03-22T20:00:00Z, -   ,,92,92,92, -   , -   , -   ,11,11
20200322,FL,12,830,"7,990",963,,185,,,,,,4e90c613758e8eb9c13d69d3d68c462bba4cb68f,2020-03-22T20:00:00Z,13,185,"9,783","8,820","8,820",1,27,"1,411",172,"1,583"
20200322,GA,13,600,"3,420",,,,,,,,,69702dd23d01e4995145ae809b89338c1dd848e2,2020-03-22T20:00:00Z,23,,"4,020","4,020","4,020",9, -   ,863,93,956
20200322,GU,66,27,126,,,,,,,,,760562a7cce7809e06d7d66233f2168e78f3ae9f,2020-03-22T20:00:00Z,1,,153,153,153,1, -   ,18,12,30
20200322,HI,15,48,263,,,,,,,,,6daf3b6060a3ba24489bc466e6e5c190b15955c4,2020-03-22T20:00:00Z,,,311,311,311, -   , -   ,139,11,150
20200322,IA,19,90,"1,215",,,,,,,,,0d5c8c0464af1d50dab5ca09cb810e469781a539,2020-03-22T20:00:00Z,,,"1,305","1,305","1,305", -   , -   ,166,22,188
20200322,ID,16,42,"1,175",,,,,,,,,f79d41155ce5dde0d4087aceff09c30b8b2f5ad9,2020-03-22T20:00:00Z, -   ,,"1,217","1,217","1,217", -   , -   ,295,11,306
20200322,IL,17,"1,049","7,271",,,,,,,,,54f72764f10b61ac90bf334158a12c9193e78805,2020-03-22T20:00:00Z,9,,"8,320","8,320","8,320",3, -   ,"1,783",296,"2,079"
20200322,IN,18,201,"1,293",,,1,,,,,,753c16b219930207a817b10f2ad60504a7a5762d,2020-03-22T20:00:00Z,6,1,"1,494","1,494","1,494",2, -   ,586,75,661
20200322,KS,20,64,417,,,,,,,,,699f1a58fbe837f26dfaa7bf2bb51d82ce9c6928,2020-03-22T20:00:00Z,2,,481,481,481, -   , -   , -   ,9,9
20200322,KY,21,99,"1,472",,,,,,,,,a9002192cd7888064a4a40cd704e6b6f19933dc9,2020-03-22T20:00:00Z,3,,"1,571","1,571","1,571",1, -   ,758,45,803
20200322,LA,22,837,"2,661",,,,,,,,,c89220ae4e2b0931fb785ec35f44887bf5a5355b,2020-03-22T20:00:00Z,20,,"3,498","3,498","3,498",4, -   ,481,252,733
20200322,MA,25,646,"5,459",,,71,,,,,,80dbca40ed272bb21a8cb8dc36290f39876b1ad2,2020-03-22T20:00:00Z,5,71,"6,105","6,105","6,105",4,10,707,121,828
20200322,MD,24,244,94,,,,,,,,,d9cf183ca3af60eaff0e839e6542a4ae56000e2d,2020-03-22T20:00:00Z,3,,338,338,338,1, -   , -   ,54,54
20200322,ME,23,89,"2,264",,,,,,,,,75a9c5c5d650bb96972accb662c7a1498fc48e10,2020-03-22T20:00:00Z,,,"2,353","2,353","2,353", -   , -   , -   ,16,16
20200322,MI,26,"1,035","2,069",,,,,,,,,60a521d83d9795ed2c10c5acd73ac27f04430f53,2020-03-22T20:00:00Z,8,,"3,104","3,104","3,104",3, -   , -   ,248,248
20200322,MN,27,169,"4,511",,,12,,,,,,eca43d6a5a1e21aef9b115cbf6c37684dfe5daff,2020-03-22T20:00:00Z,1,12,"4,680","4,680","4,680", -   ,12,559,31,590
20200322,MO,29,90,369,,,,,,,,,4ccad6d58d6ff133d8f62d55cdee11096e9c76c3,2020-03-22T20:00:00Z,3,,459,459,459, -   , -   , -   ,17,17
20200322,MP,69, -   ,,,,,,,,,,47a1f8351b146d34fc8eca53b5de76e4487e7dcc,2020-03-22T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200322,MS,28,207,"1,114",,,33,,,,,,894b62e8c387654b1a0363daf8a6664d1ec4f1a3,2020-03-22T20:00:00Z,1,33,"1,321","1,321","1,321", -   ,33,419,67,486
20200322,MT,30,31,"1,146",,,,,,,,,b2c90f7ae286607e49a984824d71835787a69bf8,2020-03-22T20:00:00Z,,,"1,177","1,177","1,177", -   , -   , -   ,11,11
20200322,NC,37,255,"6,183",,,,,,,,,f7ae5da72d04953c92dbeded88d4532bcc0e7cf5,2020-03-22T20:00:00Z, -   ,,"6,438","6,438","6,438", -   , -   ,"1,091",71,"1,162"
20200322,ND,38,28,"1,260",,,3,,,,,,7549a624b49809d6eac8a3c40e3b6617c40ff00a,2020-03-22T20:00:00Z, -   ,3,"1,288","1,288","1,288", -   , -   ,119, -   ,119
20200322,NE,31,48,356,,,,,,,,,7689257b7671d64bc5dc19ab900cc8be6d724b4a,2020-03-22T20:00:00Z, -   ,,404,404,404, -   , -   , -   ,10,10
20200322,NH,33,65,"1,188",959,,,,,,,,0b7e1e183feb671d98bc630201bb3f4af7bf1187,2020-03-22T20:00:00Z,,,"2,212","1,253","1,253", -   , -   ,215,10,225
20200322,NJ,34,"1,914",327,49,,,,,,,,facc3296d95ab4cdeff98dca4f6628c0c6c8a193,2020-03-22T20:00:00Z,20,,"2,290","2,241","2,241",4, -   ,33,587,620
20200322,NM,35,57,"4,722",,,,,,,,,41571c753abe314b81f1a7a40a28672e2d5620c0,2020-03-22T20:00:00Z,,,"4,779","4,779","4,779", -   , -   ,951, -   ,951
20200322,NV,32,190,"2,448",,,,,,,,,0dc69efb9cfc8c62e6017e048e94bd390c94d17a,2020-03-22T20:00:00Z,2,,"2,638","2,638","2,638", -   , -   ,64,66,130
20200322,NY,36,"15,168","46,233",,,"1,974",,,,,,0df3f76e6407f511b0c5bf4f5647cce8f407250e,2020-03-22T20:00:00Z,114,"1,974","61,401","61,401","61,401",70,371,"11,152","4,812","15,964"
20200322,OH,39,351,140,,,83,,,,,,39a31d5f0d426b43011e943369aa758634b79c97,2020-03-22T20:00:00Z,3,83,491,491,491, -   ,25, -   ,104,104
20200322,OK,40,67,669,102,,11,,,,,,9ffd88f2064177c641dd3d488b2e05f323b81e67,2020-03-22T20:00:00Z,2,11,838,736,736,1,1,109,14,123
20200322,OR,41,161,"2,864",,,43,,,,,,ce0d62ce9e64793f5c0c0061df7f500c056f1f94,2020-03-22T20:00:00Z,4,43,"3,025","3,025","3,025",1,43,861,47,908
20200322,PA,42,479,"4,964",,,,,,,,,e55025d414359bd8039b3a89935560cdf0759885,2020-03-22T20:00:00Z,2,,"5,443","5,443","5,443", -   , -   ,"1,198",108,"1,306"
20200322,PR,72,23,183,69,,,,,,,,0687c7ff3672264c3265a35d79b30261de725d94,2020-03-22T20:00:00Z,,,275,206,206, -   , -   ,40,2,42
20200322,RI,44,83,932,216,,,,,,,,336ba62e784bf62845374085980f220843d7ec7a,2020-03-22T20:00:00Z,,,"1,231","1,015","1,015", -   , -   ,70,17,87
20200322,SC,45,195,"1,466",,,,,,,,,f3e5741d5023be2ca84d4a5214e6358c0c04ceeb,2020-03-22T20:00:00Z,3,,"1,661","1,661","1,661",2, -   ,211,43,254
20200322,SD,46,21,740,277,,,,,,,,941d3d4dd057bb31c2e6d38e1b899825feffd220,2020-03-22T20:00:00Z,1,,"1,038",761,761, -   , -   ,49,7,56
20200322,TN,47,505,"3,272",,,,,,,,,fd0f694ad2179b8cf66684537a9072b0649eed59,2020-03-22T20:00:00Z,,,"3,777","3,777","3,777", -   , -   , -   ,134,134
20200322,TX,48,334,"8,422",,,,,,,,,b4cdb42d93deee8dd849c6c76a750d6cf2bcc16d,2020-03-22T20:00:00Z,5,,"8,756","8,756","8,756", -   , -   ,"2,204",30,"2,234"
20200322,UT,49,181,"3,508",,,,,,,,,3de2bbed886da550ffa13c9dc65e5535094d41bc,2020-03-22T20:00:00Z,1,,"3,689","3,689","3,689",1, -   ,"1,084",45,"1,129"
20200322,VA,51,219,"3,118",,,32,,,,,,47ee4fa81f1a7aa2fadcb7ad212b0f2a82b88b1f,2020-03-22T20:00:00Z,3,32,"3,337","3,337","3,337",1,7,480,67,547
20200322,VI,78,6,,,,,,,,,,7db5ee09d85325a1d55c2b4e2f931cabc46bc4a0,2020-03-22T20:00:00Z, -   ,,6,6,6, -   , -   , -   , -   , -   
20200322,VT,50,52,"1,106",,,,,,,,,a0b8449a701d2d442dc5b5fadad80a005d26261b,2020-03-22T20:00:00Z,2,,"1,158","1,158","1,158", -   , -   ,327,23,350
20200322,WA,53,"1,793","25,328",,,,,,,,,072f5a891339bd1334dfd2ef0458210d55271483,2020-03-22T20:00:00Z,94,,"27,121","27,121","27,121",11, -   ,"3,609",269,"3,878"
20200322,WI,55,385,"6,230",,,,,,,,,5c152a9b70d088a432901c770430f27845f16456,2020-03-22T20:00:00Z,4,,"6,615","6,615","6,615", -   , -   ,"1,602",104,"1,706"
20200322,WV,54,12,385,1,,1,,,,,,0d111a66e470107a431de577c6d88b5504353ada,2020-03-22T20:00:00Z, -   ,1,398,397,397, -   , -   ,55,1,56
20200322,WY,56,24,438,,,,,,,,,750fd7dc66060691c7f4a95b90a3f9f941c5222b,2020-03-22T20:00:00Z,,,462,462,462, -   , -   , -   ,1,1
20200321,AK,2,14,758,,, -   ,,,,,,b050951c91b95024044c0e9cd3260ade47c193bd,2020-03-21T20:00:00Z,, -   ,772,772,772, -   , -   ,72,2,74
20200321,AL,1,124,28,,,,,,,,,de15c7bdfb3b72e13399f1aaa8d69612f69f0837,2020-03-21T20:00:00Z, -   ,,152,152,152, -   , -   , -   ,43,43
20200321,AR,5,118,567,154,,,,,,,,be7b0d560d9725c09fd5b6c5c63b15bb489164e8,2020-03-21T20:00:00Z,,,839,685,685, -   , -   ,216,22,238
20200321,AS,60,,,,,,,,,,,33990faa3753488ca4df5d2b72fd1f6afe43e9bf,2020-03-21T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200321,AZ,4,104,240,122,,,,,,,,c4d69ffe430a0b9d8e0af64e25058aedfdcac703,2020-03-21T20:00:00Z,1,,466,344,344,1, -   ,29,39,68
20200321,CA,6,"1,279","11,249",,,,,,,,,49c4e45a8661e84906ca87575ab8d30e7c494b6c,2020-03-21T20:00:00Z,24,,"12,528","12,528","12,528",4, -   ,825,216,"1,041"
20200321,CO,8,363,"3,317",,,44,,,,,,167a0c3ceb00a06a5b8dc5ed629b4e1e38ec9ea1,2020-03-21T20:00:00Z,4,44,"3,680","3,680","3,680",1,44,642,86,728
20200321,CT,9,194,"2,106",,,,,,,,,7366c98d6eeab0fb8ef1f185d59d99cbd4c2a6b8,2020-03-21T20:00:00Z,4,,"2,300","2,300","2,300",1, -   ,"1,502", -   ,"1,502"
20200321,DC,11,77,506, -   ,,,,,,,,aec17bd719975bbec3f0d91dd96a3eb1b1aaef3e,2020-03-21T20:00:00Z,1,,583,583,583, -   , -   ,5,6,11
20200321,DE,10,45,36,,,,,,,,,9df04d2ff8e944c3501daa02149467845c6fad89,2020-03-21T20:00:00Z, -   ,,81,81,81, -   , -   , -   ,7,7
20200321,FL,12,658,"6,579","1,002",,158,,,,,,9fcedaea4a2b5e2daad7c2ef3cae3d7c4a66d46c,2020-03-21T20:00:00Z,12,158,"8,239","7,237","7,237",2,158,"4,709",138,"4,847"
20200321,GA,13,507,"2,557",,,,,,,,,fa63ec9c063c79b907568e755be9a52e3851b5e5,2020-03-21T20:00:00Z,14,,"3,064","3,064","3,064",1, -   ,591,87,678
20200321,GU,66,15,108,,,,,,,,,bcf4bfbdb666a8125546ac9fa1bde5a40314887c,2020-03-21T20:00:00Z,,,123,123,123, -   , -   ,22,1,23
20200321,HI,15,37,124,,,,,,,,,5aef6714da1cfef8b0994bce03b3381f2988ed06,2020-03-21T20:00:00Z,,,161,161,161, -   , -   , -   ,11,11
20200321,IA,19,68,"1,049",,,,,,,,,b528ea4ecdc29227ff49d0ab40010fdb7bf04aea,2020-03-21T20:00:00Z,,,"1,117","1,117","1,117", -   , -   ,407,23,430
20200321,ID,16,31,880,,,,,,,,,1268984bb40128971dfbbbdf403635e18e6f7435,2020-03-21T20:00:00Z,,,911,911,911, -   , -   ,290,8,298
20200321,IL,17,753,"5,488",,,,,,,,,dfaf7e4b5931f46806fd364b0e61a3dbe2fe4550,2020-03-21T20:00:00Z,6,,"6,241","6,241","6,241",1, -   ,"1,792",168,"1,960"
20200321,IN,18,126,707,,,1,,,,,,13d8880065d2c2f4c3379631774752a809f99330,2020-03-21T20:00:00Z,4,1,833,833,833,2,1,232,47,279
20200321,KS,20,55,417,,,,,,,,,0d27ae2aac0674330f6e9556a34def2a48ade762,2020-03-21T20:00:00Z,2,,472,472,472,1, -   , -   ,11,11
20200321,KY,21,54,714,,,,,,,,,e6bdc1623c24ec023b4fea42690fb3d28619b944,2020-03-21T20:00:00Z,2,,768,768,768,1, -   ,122,7,129
20200321,LA,22,585,"2,180",,,,,,,,,f7c6c177e7b1f643227b1bc755f63bbb75468835,2020-03-21T20:00:00Z,16,,"2,765","2,765","2,765",4, -   ,"1,612",106,"1,718"
20200321,MA,25,525,"4,752",,,61,,,,,,9434ecc82e2e7e8a85d8a027a082389be42e290a,2020-03-21T20:00:00Z,1,61,"5,277","5,277","5,277", -   ,61,"1,074",112,"1,186"
20200321,MD,24,190,94,,,,,,,,,4cac298bc1adaf891591b29d4b8eb0cd3ffef248,2020-03-21T20:00:00Z,2,,284,284,284,1, -   , -   ,41,41
20200321,ME,23,73,"2,264",,,,,,,,,dd280f45b75f2790185aabea6a93f1539dcd6c4a,2020-03-21T20:00:00Z,,,"2,337","2,337","2,337", -   , -   , -   ,16,16
20200321,MI,26,787,"2,069",,,,,,,,,4bbc307860335d00f5fc599de63d3be3b261a288,2020-03-21T20:00:00Z,5,,"2,856","2,856","2,856",2, -   , -   ,238,238
20200321,MN,27,138,"3,952",,,,,,,,,c8e20e13bb45ac57df76285e119c0769f67c89ea,2020-03-21T20:00:00Z,1,,"4,090","4,090","4,090",1, -   ,211,23,234
20200321,MO,29,73,369,,,,,,,,,4c5ecaada5fac9b16c463e5e42cff715b3ad3efb,2020-03-21T20:00:00Z,3,,442,442,442,2, -   , -   ,26,26
20200321,MP,69, -   ,,,,,,,,,,97c8946fa6d5bb252c7aa2f2ee65129cf5fd9dde,2020-03-21T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200321,MS,28,140,695,,,,,,,,,05eb75b1e562b9e17f37c33e0678a91de01249c7,2020-03-21T20:00:00Z,1,,835,835,835, -   , -   , -   ,60,60
20200321,MT,30,20,"1,146",,,,,,,,,21bc115fe9533e51dfac6d8defee24a86919d9a3,2020-03-21T20:00:00Z,,,"1,166","1,166","1,166", -   , -   ,215,4,219
20200321,NC,37,184,"5,092",,,,,,,,,bc8438b4be03c06d8b21bb306fa8bcade8848a98,2020-03-21T20:00:00Z, -   ,,"5,276","5,276","5,276", -   , -   ,"1,996",47,"2,043"
20200321,ND,38,28,"1,141",,,3,,,,,,e9d65a0e24737712855433e9427b090d5d58befa,2020-03-21T20:00:00Z, -   ,3,"1,169","1,169","1,169", -   ,3,341,8,349
20200321,NE,31,38,356,,,,,,,,,5ba9131cf10b134a34623b70bf8983dbc48c9272,2020-03-21T20:00:00Z, -   ,,394,394,394, -   , -   ,116,6,122
20200321,NH,33,55,973,942,,,,,,,,71e8c55d1c62bedffae8403188aa39dedc642ba9,2020-03-21T20:00:00Z,,,"1,970","1,028","1,028", -   , -   ,228,11,239
20200321,NJ,34,"1,327",294,40,,,,,,,,619c8150d5592b43e0b0c8a542f3ce57862c85b9,2020-03-21T20:00:00Z,16,,"1,661","1,621","1,621",5, -   ,30,437,467
20200321,NM,35,57,"3,771",,,,,,,,,5b0fa970db849e97ab1b9c07d675a9ac7ace9f7c,2020-03-21T20:00:00Z,,,"3,828","3,828","3,828", -   , -   , -   ,14,14
20200321,NV,32,124,"2,384",,,,,,,,,c0c98568c4165cc83bc5ee07b50589fdfb35f7e4,2020-03-21T20:00:00Z,2,,"2,508","2,508","2,508",1, -   ,392,15,407
20200321,NY,36,"10,356","35,081",,,"1,603",,,,,,eb983c3fb4fc2d7f3c2c1250578379f502787c29,2020-03-21T20:00:00Z,44,"1,603","45,437","45,437","45,437",9,"1,603","9,756","3,254","13,010"
20200321,OH,39,247,140,,,58,,,,,,dd1dfcf33ceacdd2502013ab34d3156f97223334,2020-03-21T20:00:00Z,3,58,387,387,387,2,58, -   ,78,78
20200321,OK,40,53,560,144,,10,,,,,,1503e792121ec9bc0aa951a7efe032de95f66efd,2020-03-21T20:00:00Z,1,10,757,613,613, -   ,10,22,4,26
20200321,OR,41,114,"2,003",433,,,,,,,,10b3171e833e613dedf31c1ac227cc4a45ef6ea0,2020-03-21T20:00:00Z,3,,"2,550","2,117","2,117", -   , -   , -   , -   , -   
20200321,PA,42,371,"3,766",,,,,,,,,18df8e2622a5b9fc6b266124af168742b75d3bae,2020-03-21T20:00:00Z,2,,"4,137","4,137","4,137",1, -   ,"1,192",103,"1,295"
20200321,PR,72,21,143,71,,,,,,,,da8e3b5ccde7f2d73b65a882224183f80e407fb8,2020-03-21T20:00:00Z,,,235,164,164, -   , -   ,29,7,36
20200321,RI,44,66,862,290,,,,,,,,00d75088744e90ea4359ef44da37b2c1048d4897,2020-03-21T20:00:00Z,,,"1,218",928,928, -   , -   ,208,12,220
20200321,SC,45,152,"1,255",,,,,,,,,4e3f5cbdfb98432f0e6cc8c36ace53a52b5fd93a,2020-03-21T20:00:00Z,1,,"1,407","1,407","1,407", -   , -   ,422,71,493
20200321,SD,46,14,691,268,,,,,,,,faf893694ef24b3ff6f7e4f3332d1cf892dc1326,2020-03-21T20:00:00Z,1,,973,705,705, -   , -   ,28, -   ,28
20200321,TN,47,371,"3,272",,,,,,,,,9944d4fad172ece09a78536be10dcc0a6baac09c,2020-03-21T20:00:00Z,,,"3,643","3,643","3,643", -   , -   ,"2,709",143,"2,852"
20200321,TX,48,304,"6,218",,,,,,,,,54267227a81424058326d8ead3199e15f96b8d75,2020-03-21T20:00:00Z,5,,"6,522","6,522","6,522", -   , -   ,"1,135",110,"1,245"
20200321,UT,49,136,"2,424",,,,,,,,,1612a05ae5f2350863da87addf0e11159a1c4d0c,2020-03-21T20:00:00Z, -   ,,"2,560","2,560","2,560", -   , -   ,389,24,413
20200321,VA,51,152,"2,638",,,25,,,,,,d3642dd2689ddb450f271a5e4940f134feb53a28,2020-03-21T20:00:00Z,2,25,"2,790","2,790","2,790", -   ,25,427,38,465
